"acte";"nb_actes";"nb_sej_0_nuit";"dms"
"HMGC0010";"282";"19";"8.77659574468085"
"HMGE0010";"4132";"1035";"4.25493541311235"
"HMGE0020";"23333";"2081";"5.65149477155378"
"HMGH0010";"100";".";"9.38775510204081"
"HMGH0020";"93";"13";"16.0224719101123"
"HMGH0030";"114";"20";"14.5625"
"HMGH0040";"31";".";"13.2068965517241"
"HMJA0010";"497";".";"14.8810483870967"
"HMJE0010";"501";".";"13.6923076923076"
"HMJH0010";"428";"35";"16.4004914004914"
"HMJH0020";"963";"43";"14.7791479820627"
"HMJH0030";"339";"12";"21.0851735015772"
"HMJH0040";"155";".";"24.4459459459459"
"HMJH0050";"702";"28";"15.9467275494672"
"HMJH0060";"1627";"54";"21.0801050558109"
"HMJH0070";"269";"15";"18.1944444444444"
"HMKE0010";"2177";"276";"7.18373071528751"
"HMKE0020";"672";"95";"6.56231003039513"
"HMKH0010";"1155";"153";"14.5655893536121"
"HMLA0010";"52";".";"19.326923076923"
"HMLC0010";"11";".";"14.090909090909"
"HMLE0020";"16537";"1577";"8.24736939265276"
"HMLE0030";"1849";"214";"8.4650655021834"
"HMLH0010";"234";"14";"11.4391304347826"
"HMLH0020";"190";".";"17.1702127659574"
"HMLH0030";"635";"41";"15.3426229508196"
"HMMA0010";"58";".";"23.0357142857142"
"HMNE0010";"678";"55";"5.16191904047976"
"HMNE0020";"48";".";"5.1875"
"HMNJ0030";"12";".";"6"
"HMNM0010";"15";".";"1.4"
"HMPE0010";"5988";"391";"9.00747028862478"
"HMQA0010";"1252";"34";"9.82125603864734"
"HMQE0010";"79";".";"13.2948717948717"
"HMQG0020";"28";".";"10.7142857142857"
"HMQH0010";"326";"51";"5.69875776397515"
"HMQH0020";"160";".";"9.10691823899371"
"HMQH0030";"1930";"79";"7.61452810180275"
"HMQH0040";"2206";"529";"6.78264969354078"
"HMQH0050";"1002";"102";"7.34549138804458"
"HMQH0060";"5572";"637";"11.9049385125902"
"HMQH0070";"12884";"940";"6.16619452313503"
"HMQH0080";"20004";"7290";"2.89139930712456"
"HMQJ0010";"62149";"34388";"2.65174137401122"
"HMQJ0020";"15637";"5893";"4.48762312078797"
"HMQL0010";"90";".";"21.3033707865168"
"HMQX0040";"153";".";"19.9328859060402"
"HMQX0050";"6359";"1726";"6.85448232323232"
"HNAE0010";"145";".";"4.42657342657342"
"HNCA0020";"25";".";"21.32"
"HNCA0030";"116";".";"25.9912280701754"
"HNCA0060";"18";".";"36.2777777777777"
"HNCA0070";"78";".";"22.0394736842105"
"HNCA0080";"28";".";"31.5714285714285"
"HNCE0010";"570";"98";"15.8834586466165"
"HNCH0010";"31";".";"31.0357142857142"
"HNCJ0010";"884";"58";"20.1421568627451"
"HNEA0020";"68";".";"21.2727272727272"
"HNEA9000";"29";".";"18.0689655172413"
"HNEH9000";"39";".";"7.27027027027027"
"HNFA0010";"70";".";"24"
"HNFA0020";"13";".";"27.7692307692307"
"HNFA0040";"122";".";"23.3361344537815"
"HNFA0050";"134";".";"20.5563909774436"
"HNFA0060";"41";".";"21.0731707317073"
"HNFA0070";"2823";".";"23.4930032292787"
"HNFA0080";"219";".";"19.5622119815668"
"HNFA0090";"224";"32";"2.37837837837837"
"HNFA0100";"32";".";"23.5"
"HNFA0110";"32";".";"28.40625"
"HNFA0120";"166";".";"56.3971631205673"
"HNFA0130";"851";".";"20.4898203592814"
"HNFC0010";"71";".";"13.281690140845"
"HNFC0020";"246";".";"15.1452282157676"
"HNFC0270";"153";".";"42.84"
"HNFC0280";"197";".";"10.9081632653061"
"HNGE0010";"409";"49";"4.68542199488491"
"HNJA0010";"207";".";"44.9247311827957"
"HNJC0010";"40";".";"21.3157894736842"
"HNKE0010";"622";"106";"3.54854368932038"
"HNLE0010";"2390";"186";"8.09639065817409"
"HNNM0010";"97";"65";"1.16842105263157"
"HNPE0020";"186";".";"7.90322580645161"
"HNPE0030";"254";".";"7.984"
"HNQH0010";"88";".";"7.42045454545454"
"HNQH0020";"19";".";"4.84210526315789"
"HNQH0030";"445";"38";"8.18721461187214"
"HNQX0040";"152";"41";"7.54"
"HNQX0060";"2147";".";"22.9096926713948"
"HNQX0070";"599";".";"16.8040201005025"
"HNQX0080";"578";".";"18.0592334494773"
"HPBA0010";"321";".";"17.416129032258"
"HPBA0020";"17";".";"25.5294117647058"
"HPCA0010";"12";".";"17.6666666666666"
"HPFA0010";"618";".";"9.97723577235772"
"HPFA0030";"2834";"192";"11.2737629049483"
"HPFA0040";"7031";"401";"11.7592831541218"
"HPFC0010";"4524";"637";"4.34449866903283"
"HPFC0020";"2661";"204";"4.974001507159"
"HPFC0070";"1364";"63";"3.57237325495958"
"HPGA0010";"975";"289";"8.58101135190918"
"HPHB0010";"312";"135";"7.80286738351254"
"HPHB0020";"19";".";"2.31578947368421"
"HPHB0030";"16593";"6769";"7.32147694062299"
"HPHJ0010";"103";"40";"3.25490196078431"
"HPJB0010";"55488";"34390";"3.7501235076163"
"HPJP0010";"19";".";"4.10526315789473"
"HPKA0010";"27";".";"4.96"
"HPKA0020";"54";".";"14.8627450980392"
"HPKB0010";"36";"20";"9.73684210526315"
"HPKC0140";"37";".";"11.3243243243243"
"HPLA0010";"86";".";"5.10465116279069"
"HPLA0020";"27";".";"2.4074074074074"
"HPLA0040";"133";".";"13.4924242424242"
"HPLA0050";"1467";"108";"10.1859331476323"
"HPLB0020";"77";".";"3.81818181818181"
"HPLB0030";"1102";".";"19.7626962142197"
"HPLB0040";"297";"18";"14.2190082644628"
"HPLC0350";"738";"65";"5.47295423023578"
"HPMA0010";"956";".";"17.9618239660657"
"HPMA0020";"36";".";"16.96875"
"HPMA0030";"144";".";"26.7943262411347"
"HPMB0010";"187";"43";"8.46534653465346"
"HPML0010";"19";".";"4.1578947368421"
"HPMP0020";"613";"236";"17.2306306306306"
"HPNA0010";"358";"54";"4.42134831460674"
"HPNC0010";"5830";"1945";"1.55961405926946"
"HPPA0010";"281";"27";"4.72597864768683"
"HPPA0020";"5231";"46";"13.9911350934669"
"HPPA0030";"653";"28";"5.64098613251155"
"HPPA0040";"37";"11";"9.83783783783784"
"HPPC0010";"2861";"1064";"1.5089505089505"
"HPPC0020";"6127";"1514";"1.9239699149771"
"HPPC0030";"4301";"340";"6.36801496375964"
"HPPP0020";"315";"248";"2.57046979865771"
"HPQC0010";"217";"180";"1.17209302325581"
"HPQL0010";"48";".";"2.70833333333333"
"HPQX0050";"4816";"231";"11.6674428450465"
"HPSA0010";"14764";"9569";"2.05428271937705"
"HPSC0010";"540";"383";"0.43366336633663"
"HQQE0010";"4541";"1759";"17.6334894613583"
"HQQH0020";"2562";"1553";"7.39938891313836"
"HQQP0010";"2806";"1460";"5.16139116842516"
"HQRP0010";"248";"144";"10.1693989071038"
"HSLD0010";"458314";"439";"26.3523274642835"
"HSLD0020";"430059";"558";"25.5294731610338"
"HSLF0010";"184462";"394";"27.3516928858269"
"HSLF0020";"345296";"13132";"19.6943264376308"
"HSLF0030";"148815";"3796";"21.8882339531702"
"HTQD0020";"866";"628";"2.18113207547169"
"HTQH0020";"107";"70";"3.2"
"HTRD0010";"214";"160";"1.19095477386934"
"HTRD0020";"90";".";"12.7954545454545"
"HTRD0030";"86";"85";"0.06976744186046"
"HZHE0010";"29162";"20416";"2.6900303192438"
"HZHE0020";"469019";"340596";"1.97626749045974"
"HZHE0040";"6289";"4803";"1.02209492635024"
"HZHE0050";"10137";"7317";"2.04869223612116"
"HZMP0020";"3504";"271";"23.3080521216171"
"HZQM0010";"2415";"296";"8.41072999120492"
"JACA0010";"22";".";"15.1"
"JACA0020";"266";"14";"16.5569620253164"
"JACH0010";"8528";"560";"12.5069506063294"
"JACH0020";"868";"72";"12.568"
"JACH0030";"613";"35";"14.9470588235294"
"JADA0010";"114";".";"6.40350877192982"
"JAEA0020";"23";".";"16.9565217391304"
"JAEA0030";"3809";"23";"16.067292225201"
"JAFA0010";"20";".";"6.55"
"JAFA0020";"256";".";"11.713725490196"
"JAFA0030";"22";".";"6.72727272727272"
"JAFA0050";"192";".";"11.82722513089"
"JAFA0060";"20";".";"9.5"
"JAFA0070";"114";".";"8.52631578947368"
"JAFA0080";"1471";".";"7.8235294117647"
"JAFA0090";"1269";".";"11.341307814992"
"JAFA0100";"17";".";"12.8823529411764"
"JAFA0110";"22";".";"18.6363636363636"
"JAFA0120";"20";".";"9.05"
"JAFA0130";"47";".";"7.29787234042553"
"JAFA0140";"136";".";"12.2426470588235"
"JAFA0150";"370";".";"14.9808219178082"
"JAFA0160";"21";".";"18.2857142857142"
"JAFA0170";"342";"50";"3.59214501510574"
"JAFA0180";"56";"11";"3.88888888888888"
"JAFA0190";"799";".";"8.30904522613065"
"JAFA0200";"1357";"183";"3.38070306656694"
"JAFA0210";"112";".";"9.53571428571428"
"JAFA0230";"471";".";"13.9055793991416"
"JAFA0240";"161";".";"7.74213836477987"
"JAFA0250";"13";".";"16.25"
"JAFA0280";"137";".";"11.5588235294117"
"JAFA0290";"976";".";"11.5874485596707"
"JAFA0300";"53";".";"12.377358490566"
"JAFA0310";"94";".";"10.3723404255319"
"JAFA0320";"712";".";"12.4624113475177"
"JAFC0010";"1403";".";"8.47202295552367"
"JAFC0020";"37";".";"3.81081081081081"
"JAFC0030";"525";".";"5.40839694656488"
"JAFC0050";"3570";"35";"5.16129943502824"
"JAFC0060";"1339";".";"6.11657834973505"
"JAFC0070";"40";".";"4.575"
"JAFC0080";"438";"15";"4.28341013824884"
"JAFC0100";"791";".";"6.96577946768061"
"JAFC0190";"1880";".";"6.48104644954618"
"JAGA0010";"52";".";"8.65384615384615"
"JAGA0020";"16";".";"10.125"
"JAGA0030";"59";".";"8.33898305084746"
"JAGA0060";"24";".";"8.70833333333333"
"JAGC0010";"105";".";"5.65714285714285"
"JAGD0010";"71";"16";"4.78260869565217"
"JAGD0020";"70";".";"8.44776119402985"
"JAGF0010";"252";".";"5.27125506072874"
"JAGF0020";"144";".";"4.52447552447552"
"JAGF0030";"738";".";"5.92072322670375"
"JAHA0010";"67";".";"10.3939393939393"
"JAHB0010";"1151";"217";"5.67744833782569"
"JAHC0010";"26";".";"9.46153846153846"
"JAHH0010";"30";".";"3.3"
"JAHH0020";"918";"29";"13.5719101123595"
"JAHJ0020";"131";"43";"3.60629921259842"
"JAHJ0040";"11";".";"4.36363636363636"
"JAHJ0050";"178";"19";"8.98857142857143"
"JAHJ0060";"9487";"2519";"5.88338224106075"
"JAHJ0070";"2020";"729";"5.08847320525783"
"JAKD0010";"3529";"1230";"7.02410901467505"
"JAMA0010";"26";".";"11.3043478260869"
"JAMA0020";"11";".";"10.1818181818181"
"JAMB0010";"34";".";"11.8709677419354"
"JANE0020";"23419";"11012";"1.08336226349592"
"JANE0050";"11180";"4856";"1.29499592797031"
"JANH0010";"14";".";"0.76923076923076"
"JANH0020";"42";"12";"2.18181818181818"
"JANJ0020";"93";"15";"3.38709677419354"
"JANM0010";"17914";"16580";"0.16914977035958"
"JANM0020";"9545";"8828";"0.14243006619688"
"JAQH0030";"12";".";"7"
"JAQJ0010";"6734";"355";"11.9554500918554"
"JAQL0010";"352";"58";"14.6"
"JAQL0020";"722";"374";"7.42259414225941"
"JAQL0030";"481";"326";"4.90208333333333"
"JAQL0050";"76";"66";"2.32894736842105"
"JAQL0070";"25";".";"7.78260869565217"
"JAQM0010";"10253";"930";"9.40721855628874"
"JAQM0020";"42600";"11399";"9.00399223428399"
"JAQM0030";"62489";"5898";"10.6295203446946"
"JAQM0040";"111675";"8986";"10.8495310524428"
"JAQX0040";"6440";"19";"8.70989388264669"
"JAQX0050";"4716";"41";"6.57456795391508"
"JAQX0060";"10767";"2954";"7.09118541033434"
"JBCA0010";"235";".";"13.9095744680851"
"JBFA0020";"453";".";"7.15695067264574"
"JBFC0010";"1035";".";"4.48593598448108"
"JBFE0010";"97";"35";"1.94791666666666"
"JBHE0010";"1362";"448";"2.87259259259259"
"JBMA0010";"291";".";"8.06620209059233"
"JBMC0010";"964";".";"4.83908045977011"
"JBNE0040";"520";"113";"2.35756385068762"
"JBPE0010";"531";"231";"2.21346153846153"
"JBPE0020";"12";".";"11.75"
"JBPG0010";"11";".";"5.18181818181818"
"JBPH0010";"17";".";"6.35294117647058"
"JBQE0010";"8090";"3606";"1.76450733480462"
"JBQG0010";"173";"45";"8.63291139240506"
"JBQG0020";"23";".";"6.13636363636363"
"JBQH0010";"1430";"488";"6.49330357142857"
"JBQH0020";"33859";"9323";"3.46706680912576"
"JBQH0030";"2108";"213";"12.362831858407"
"JBQL0010";"102";"90";"2.78431372549019"
"JCAD0010";"246";"33";"7.76548672566371"
"JCAE0010";"18847";"7482";"1.87282441066314"
"JCAF0010";"718";"205";"4.8704318936877"
"JCAH0010";"3247";"1161";"2.72834771492489"
"JCCA0020";"382";".";"22.3189368770764"
"JCCA0030";"185";".";"17.6448087431694"
"JCCA0050";"33";".";"15.84375"
"JCCA0060";"265";".";"23.6007604562737"
"JCCA0070";"82";".";"10.9012345679012"
"JCCA0080";"21";".";"16.7142857142857"
"JCCA0140";"24";".";"17.1666666666666"
"JCCB0010";"29";".";"19.25"
"JCCC0010";"38";".";"12.5555555555555"
"JCCC0020";"27";".";"14.6666666666666"
"JCCC0030";"45";".";"11.25"
"JCEA0010";"288";".";"7.57543859649122"
"JCEA0020";"445";".";"8.7345537757437"
"JCEA0030";"355";".";"12.0377906976744"
"JCEA0040";"28";".";"6.07142857142857"
"JCEA0050";"125";".";"14.3884297520661"
"JCEC0060";"137";".";"5.16058394160584"
"JCEC0110";"26";".";"4.8"
"JCEE0010";"3982";"596";"2.48008119766556"
"JCFA0010";"173";".";"10.8546511627906"
"JCFA0020";"135";".";"12.4736842105263"
"JCFA0030";"130";".";"12.5625"
"JCFA0050";"63";".";"8.88333333333333"
"JCFA0070";"18";".";"5.55555555555555"
"JCFA0080";"248";".";"10.6166666666666"
"JCFA0090";"134";".";"12.7727272727272"
"JCFA0100";"233";".";"11.7012987012987"
"JCFC0010";"76";".";"7.11842105263158"
"JCFE0010";"94";"22";"2.27659574468085"
"JCFE0020";"281";"41";"3.9"
"JCFE0030";"64";"20";"2.28125"
"JCGA0010";"54";".";"4.71698113207547"
"JCGA0020";"48";".";"5.51063829787234"
"JCGA0030";"25";".";"7.625"
"JCGC0010";"25";".";"3.20833333333333"
"JCGC0020";"22";".";"1.95454545454545"
"JCGC0030";"24";".";"3.08333333333333"
"JCGE0010";"16193";"5463";"1.48915677623811"
"JCGE0020";"167";"50";"2.64242424242424"
"JCGE0030";"3500";"1754";"3.68668026814339"
"JCGE0040";"12065";"6664";"2.86621470865871"
"JCGE0050";"6598";"2448";"1.49169587079079"
"JCGE0060";"18455";"7437";"1.36118568845542"
"JCGG0010";"79";"14";"3.67088607594936"
"JCGH0020";"131";"23";"10.2083333333333"
"JCGH0030";"23";".";"11.2173913043478"
"JCGH0040";"209";"54";"2.35436893203883"
"JCGH0050";"11";".";"4.45454545454545"
"JCKA0010";"33";".";"14.75"
"JCKA0020";"25";".";"15.1666666666666"
"JCKD0010";"4501";"1834";"5.19464566929133"
"JCKE0010";"4358";"1680";"4.900683131897"
"JCKE0020";"22022";"8702";"3.18013037809648"
"JCKH0010";"763";"385";"5.89522342064715"
"JCLD0010";"1443";"120";"10.7230889235569"
"JCLE0010";"14300";"2026";"5.21488281833109"
"JCLE0020";"82731";"19645";"3.51185553854007"
"JCLE0030";"717";"185";"5.01092043681747"
"JCLE0040";"1848";"1125";"0.64248366013071"
"JCLH0010";"1429";"195";"8.26533864541832"
"JCNE0020";"200";"39";"2.58375634517766"
"JCNE0030";"86";"24";"3.29411764705882"
"JCNE0040";"124";"37";"2.75"
"JCNM0010";"1287";"1046";"0.3875786163522"
"JCNM0020";"3921";"3225";"0.41730868002054"
"JCPA0010";"732";".";"12.0985507246376"
"JCPA0020";"4162";"34";"10.8059921414538"
"JCPA0030";"12";".";"13.5833333333333"
"JCPC0010";"2449";"81";"4.76868475991649"
"JCPC0020";"7603";"503";"5.63539303349793"
"JCPD0010";"2382";"621";"4.39090106007067"
"JCPE0010";"295";"90";"2.5551724137931"
"JCPE0020";"154";"28";"3.21052631578947"
"JCQE0010";"170";"67";"4.5576923076923"
"JCQE0020";"222";"61";"4.73429951690821"
"JCQE0030";"10622";"4074";"2.66211144259455"
"JCQE0040";"51";"14";"5.48979591836734"
"JCQX0040";"336";"35";"8.26807228915662"
"JCSA0010";"15";".";"21.3333333333333"
"JCSA0030";"25";".";"8.5"
"JCSA0040";"12";".";"7.91666666666666"
"JDAD0010";"1493";"828";"1.13265993265993"
"JDCA0010";"165";".";"13.7546012269938"
"JDCA0020";"1173";"92";"7.80188679245283"
"JDCA0030";"1361";"14";"14.5370231862378"
"JDCA0040";"29";".";"15.0689655172413"
"JDCC0160";"609";"14";"8.25870646766169"
"JDCJ0010";"2261";"371";"6.92560865644725"
"JDDA0020";"136";".";"5.7037037037037"
"JDDA0030";"3561";"1519";"1.35716296087813"
"JDDA0040";"43";".";"8.97619047619047"
"JDDA0050";"145";"65";"1.98620689655172"
"JDDA0060";"138";"54";"2.15217391304347"
"JDDA0070";"91";".";"3.84615384615384"
"JDDA0080";"104";"27";"2.36538461538461"
"JDDB0050";"23982";"11540";"1.18257053291536"
"JDDB0070";"5797";"2202";"1.38388379733702"
"JDDC0020";"285";".";"3.80701754385964"
"JDFA0010";"260";".";"22.5846153846153"
"JDFA0020";"641";".";"8.61965134706814"
"JDFA0030";"125";".";"19.44"
"JDFA0040";"140";".";"15.0579710144927"
"JDFA0050";"54";".";"18.5555555555555"
"JDFA0070";"371";"104";"3.49593495934959"
"JDFA0080";"1199";".";"20.2717299578059"
"JDFA0110";"931";".";"15.0237837837837"
"JDFA0140";"16";".";"7.75"
"JDFA0150";"13";".";"15.8461538461538"
"JDFA0160";"300";".";"19.989932885906"
"JDFA0170";"69";".";"15.0454545454545"
"JDFA0180";"510";"25";"4.97047244094488"
"JDFA0200";"125";".";"18.4032258064516"
"JDFA0210";"759";".";"20.2185430463576"
"JDFA0230";"321";".";"19.4517133956386"
"JDFA0240";"82";".";"14.4878048780487"
"JDFA0250";"1709";".";"19.3254855797528"
"JDFC0010";"65";".";"6.73846153846154"
"JDFC0230";"390";".";"7.90745501285347"
"JDFE0010";"38016";"1459";"4.32620958131405"
"JDFE0020";"27396";"2238";"3.55449716065213"
"JDFE0030";"8678";"730";"3.88987751328865"
"JDGE0010";"9747";"1631";"3.30059000103509"
"JDHE0010";"1181";"243";"3.24787052810902"
"JDHE0020";"1566";"649";"2.72474093264248"
"JDHE0030";"2562";"1576";"1.12817506838608"
"JDJD0010";"176561";"24357";"5.01405608202076"
"JDJD0020";"10205";"394";"7.57629315423589"
"JDJE0010";"7435";"123";"10.6803860346295"
"JDKD0010";"836";"217";"11.1046658259773"
"JDKD0020";"8771";"626";"19.427797833935"
"JDLD0010";"277954";"15188";"10.0309212505305"
"JDLD0020";"42658";"40611";"0.17354009366338"
"JDLE3320";"10624";"9310";"0.21926878418577"
"JDLF0010";"4637";"268";"11.7873429502094"
"JDMA0010";"89";".";"16.7840909090909"
"JDMA0020";"13";".";"15.8333333333333"
"JDMA0030";"1051";"24";"7.16156787762906"
"JDNE0010";"5143";"1897";"3.47461282101548"
"JDNM0010";"180";"65";"2.19209039548022"
"JDPA0020";"547";".";"10.0110294117647"
"JDPE0010";"1504";"97";"4.23631508678237"
"JDPE0020";"9929";"1130";"3.53638841223377"
"JDQD0010";"1174";"946";"1.54869565217391"
"JDQD0020";"1401";"1199";"1.74403470715835"
"JDQD0030";"3593";"3112";"0.7274860662951"
"JDQD0040";"49";"45";"0.65306122448979"
"JDQD0060";"494";"431";"0.24943820224719"
"JDQD0080";"4366";"2684";"1.10362694300518"
"JDQD0090";"30";"12";"14.1923076923076"
"JDQE0010";"15767";"4477";"7.67146825140495"
"JDQE0020";"288";"95";"7.02166064981949"
"JDQE0030";"9586";"4157";"4.13364978902953"
"JDQF0010";"14";".";"7.85714285714285"
"JDQH0010";"7555";"2728";"7.39923277161255"
"JDQH0020";"723";"134";"10.5502873563218"
"JDQH0030";"186";"32";"12.5384615384615"
"JDQJ0010";"581";"114";"11.6542553191489"
"JDQJ0020";"398";"67";"8.07915567282322"
"JDQJ0030";"3219";"1054";"7.1178731582319"
"JDQM0010";"35277";"5157";"9.5096071733561"
"JDQX0020";"46114";"2454";"3.98312457647496"
"JDQX0040";"990";".";"19.0385395537525"
"JDQX0050";"611";"13";"14.5911330049261"
"JDSA0020";"126";".";"10.8467741935483"
"JDSA0060";"130";"13";"4.75384615384615"
"JDSA0080";"61";".";"17.2950819672131"
"JDSA0100";"12";".";"7.58333333333333"
"JDSA0110";"261";".";"18.953125"
"JDSC0240";"70";".";"6.36231884057971"
"JEAD0010";"5842";"2223";"2.9758953168044"
"JEAH0010";"258";"83";"2.96470588235294"
"JECA0010";"102";".";"11.0098039215686"
"JECA0020";"191";".";"8.10526315789473"
"JECE0010";"14";".";"1.42857142857142"
"JEEE0010";"310";"16";"9.65346534653465"
"JEFA0020";"445";"143";"1.63595505617977"
"JEFA0030";"759";"406";"1.14795244385733"
"JEFA0040";"48";".";"6.1875"
"JEFA0050";"17";".";"2.23529411764705"
"JEFA0070";"165";".";"12.4146341463414"
"JEFA0080";"17";".";"10.125"
"JEFA0090";"37";".";"6.21621621621621"
"JEFA0100";"14";".";"7.21428571428571"
"JEFA0110";"64";".";"5"
"JEFE0010";"421";"143";"2.46080760095011"
"JEFE0030";"37";".";"8.32432432432432"
"JEFE0040";"493";"109";"2.75763747454175"
"JEFE0050";"186";".";"11.0815217391304"
"JEGA0020";"466";"27";"5.54643628509719"
"JEGA0030";"91";"30";"2.41758241758241"
"JEGA0040";"92";".";"6.95652173913043"
"JEGA0050";"89";".";"7.67045454545454"
"JEGB0050";"57";"16";"2.73684210526315"
"JEGE0010";"321";"94";"2.53605015673981"
"JEGE0020";"322";"92";"3.61514195583596"
"JEGE0030";"29";"14";"1.68965517241379"
"JEGE0040";"94";"21";"4.01063829787234"
"JEHD0010";"576";"48";"9.68190127970749"
"JEHE0010";"82";"15";"3.13414634146341"
"JEHE0020";"133";"55";"1.69172932330827"
"JEKA0020";"175";"16";"2.8150289017341"
"JEKA0050";"56";".";"2.30357142857142"
"JEKA0060";"18";".";"3.94444444444444"
"JEKA0070";"17";".";"2.29411764705882"
"JEKA0080";"51";".";"3.13725490196078"
"JEKA0090";"48";".";"4.91666666666666"
"JEKA0100";"230";"111";"1.53070175438596"
"JEKB0060";"32";"19";"0.83333333333333"
"JEKE0010";"143";"39";"2.36428571428571"
"JELA0010";"340";"63";"3.82005899705014"
"JELA0020";"2079";"181";"2.55534074432092"
"JELA0030";"39";".";"4.25641025641025"
"JELA0040";"32";".";"3.75"
"JELB0030";"208";"98";"1.04854368932038"
"JELD0010";"54";"28";"1.28846153846153"
"JELE0010";"476";"335";"0.66236559139784"
"JELE0020";"414";"97";"2.89756097560975"
"JELE0030";"434";"89";"4.04629629629629"
"JEMA0020";"163";".";"7.96894409937888"
"JEMA0030";"101";"65";"1.33663366336633"
"JEMA0050";"82";".";"6.64556962025316"
"JEMA0060";"140";".";"5.53571428571428"
"JEMA0070";"156";"18";"3.44155844155844"
"JEMA0090";"736";"424";"1.0817438692098"
"JEMA0100";"128";".";"4.50393700787401"
"JEMA0110";"753";"600";"0.444"
"JEMA0120";"348";"222";"1.39080459770114"
"JEMA0130";"160";"108";"0.84375"
"JEMA0140";"441";"159";"1.925"
"JEMA0150";"79";"18";"3.87012987012987"
"JEMA0160";"36";"12";"2.05555555555555"
"JEMA0170";"1732";"1092";"1.17157712305026"
"JEMA0190";"583";"67";"3.62478485370051"
"JEMA0200";"344";"50";"3.48830409356725"
"JEMA0210";"1477";"604";"1.87610619469026"
"JEMA0220";"42";".";"8.42857142857143"
"JEMA0230";"125";".";"5.848"
"JENE0010";"390";"261";"1.4076923076923"
"JEPA0010";"333";"86";"3.68787878787878"
"JEPA0060";"238";"70";"2.94957983193277"
"JEPA0070";"2052";"727";"2.23572474377745"
"JEPD0010";"1362";"189";"3.50919793966151"
"JEPD0020";"2391";"235";"3.72887029288703"
"JEPE0010";"185";"15";"4.36612021857923"
"JEPE0020";"13236";"2643";"3.03913373860182"
"JEPH0010";"33";".";"10.3939393939393"
"JEQD0010";"3155";"2834";"0.68797953964194"
"JEQD0020";"2048";"1808";"1.23240832507433"
"JEQX0050";"697";"17";"11.5364041604754"
"JESA0010";"24";".";"12.0416666666666"
"JESA0030";"479";"195";"2.32203389830508"
"JESA0040";"12";".";"16.3636363636363"
"JESA0050";"32";".";"8.21875"
"JFFA0010";"67";".";"23.6567164179104"
"JFFA0020";"482";".";"17.0636942675159"
"JFFA0030";"419";".";"18.926014319809"
"JFFA0040";"68";".";"25.590909090909"
"JFFA0050";"86";".";"22.1058823529411"
"JFFA0060";"15";".";"16.2"
"JFFA0070";"33";".";"9.34375"
"JFFA0080";"28";".";"31"
"JFFA0100";"418";".";"10.4347826086956"
"JFFA0110";"98";".";"28.4361702127659"
"JFFA0120";"135";"32";"2.61940298507462"
"JFFA0130";"22";".";"25.8636363636363"
"JFFA0140";"119";".";"7.13043478260869"
"JFFA0150";"16";".";"18.8"
"JFFA0160";"32";".";"17.90625"
"JFFA0170";"17";".";"12.6875"
"JFFA0180";"38";".";"16.2631578947368"
"JFFA0200";"43";".";"6.46511627906976"
"JFFA0210";"1013";".";"11.761"
"JFFA0220";"31";".";"16.1935483870967"
"JFFC0010";"2856";"252";"3.12081718915111"
"JFFC0020";"1694";"84";"4.26331360946745"
"JFJA0010";"396";"16";"21.8859416445623"
"JFJC0010";"76";".";"11.2"
"JFQA0010";"149";".";"15.4055944055944"
"JFQC0010";"51";".";"6.76470588235294"
"JFQX0040";"280";".";"22.6209386281588"
"JFQX0050";"510";".";"17.818540433925"
"JGFA0050";"4335";".";"8.90162037037037"
"JGFA0060";"5746";".";"8.15353781805507"
"JGFA0080";"39";".";"13.2820512820512"
"JGFA0090";"1898";".";"7.77069056404849"
"JGFA0140";"2974";"33";"6.33220682663062"
"JGFA0160";"62";".";"5.0655737704918"
"JGFC0010";"13705";"61";"5.44370375796645"
"JGFC0450";"34";".";"8.57575757575757"
"JGFE0040";"23";".";"2.78260869565217"
"JGFE0230";"48417";"279";"4.82482434623539"
"JGFE3650";"12997";"1522";"2.91527124006482"
"JGHB0010";"73";"60";"1.13698630136986"
"JGHB0020";"78";"42";"2.51948051948052"
"JGHD0010";"861";"665";"1.65424912689173"
"JGHJ0010";"33371";"27756";"0.82364844457867"
"JGHJ0020";"679";"483";"0.97777777777777"
"JGJB0010";"66";"13";"9.41538461538461"
"JGND0020";"249";".";"1.99193548387096"
"JGNE0030";"190";"78";"1.23157894736842"
"JGNE1710";"7842";"1499";"2.76117496807152"
"JGNJ9000";"1307";"164";"2.28987730061349"
"JGNL0010";"1312";"153";"1.61532447224394"
"JGQJ0010";"8611";"5291";"2.75806072016945"
"JGQX0010";"44623";"670";"4.5206356361997"
"JGQX0040";"14843";"66";"6.32522796352583"
"JGQX0050";"2655";".";"17.7586989409984"
"JHAA0010";"34";".";"8"
"JHAA0030";"108";"76";"0.33333333333333"
"JHAA0040";"98";"51";"0.93877551020408"
"JHAA0050";"12";".";"5.58333333333333"
"JHBA0010";"2960";"1864";"0.74884382781928"
"JHCA0010";"56";".";"4.6938775510204"
"JHCA0020";"44";"15";"0.875"
"JHCA0030";"318";"209";"0.30943396226415"
"JHCA0040";"303";"26";"2.87959866220735"
"JHCA0050";"34";"17";"0.8125"
"JHCA0060";"225";"17";"2.45454545454545"
"JHCF0010";"11";".";"0.88888888888888"
"JHDA0010";"6985";"3928";"0.6178700956149"
"JHEA0010";"3345";"2620";"0.29652892561983"
