,annee,ghm.nro,type,url,10ème percentile de la durée de séjour (en nuitée),95ème percentile de la durée de séjour (en nuitée),Age Moyen,Coefficient de variation,Durée de séjour Maximale (en nuitée),Durée de séjour Minimale (en nuitée),Durée moyenne de séjour (en nuitée),Ecart-Type,Ecart-Type de l'age,Effectif,Mode de la durée de séjour (en nuitée),Médiane de la durée de séjour (en nuitée),Nombre de Décès,Nombre moyen d'actes,Nombre moyen d'actes classants,Nombre moyen d'actes non classants,Nombre moyen de diagnostics associés,Pourcentage de Décès,Variance
1412,2017.0,05K151,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05K151,1,2,"59,25",40,2,1,"1,25","0,5","8,81",4,1,1,0,"3,25",1,"2,25",2,0,"0,25"
1417,2017.0,05K17J,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05K17J,0,0,"65,95",,0,0,0,0,"13,38",16988,0,0,3,"2,25","1,2","1,04","0,67","0,02",0
1419,2017.0,05M041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M041,2,8,"67,52","61,23",31,2,"3,58","2,19",14,2331,2,3,33,"5,45","0,95","4,5","3,47","1,42","4,79"
1420,2017.0,05M042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M042,3,13,"74,27","58,43",44,3,"6,43","3,76","13,69",1726,3,5,53,"6,55","0,97","5,57","6,76","3,07","14,13"
1421,2017.0,05M043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M043,5,24,"80,62","63,67",51,4,"10,82","6,89","11,54",530,5,9,86,"7,33","0,81","6,52","9,98","16,23","47,45"
1422,2017.0,05M044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M044,6,38,"79,89","64,32",73,5,"16,88","10,86","11,31",150,6,14,36,"10,14","1,19","8,95","12,79",24,"117,86"
1423,2017.0,05M04T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M04T,0,1,"66,18","101,54",1,0,"0,49","0,5","14,11",1212,0,0,0,"2,67","0,33","2,34","1,79",0,"0,25"
1424,2017.0,05M051,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M051,2,6,"66,75","56,38",18,2,"2,84","1,6","17,56",1044,2,2,2,"3,99","0,09","3,9","2,88","0,19","2,56"
1425,2017.0,05M052,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M052,3,12,"77,39","56,65",24,3,"5,48","3,11","13,4",792,3,4,4,"4,45","0,13","4,33","4,47","0,51","9,65"
1426,2017.0,05M053,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M053,4,17,"83,68","62,58",55,4,"8,42","5,27","8,14",596,4,7,3,"4,73","0,15","4,58","6,26","0,5","27,78"
1427,2017.0,05M054,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M054,5,24,"86,34","104,34",215,5,"11,82","12,34","6,06",425,7,9,7,"5,24","0,14","5,1","8,33","1,65","152,2"
1428,2017.0,05M061,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M061,1,5,"68,07","68,88",11,1,"1,84","1,26","14,03",1079,1,1,3,"2,96","0,06","2,9","2,76","0,28","1,6"
1429,2017.0,05M062,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M062,3,10,"75,78","51,38",18,3,"4,88","2,51","12,34",323,3,4,1,"4,07","0,17","3,91","4,76","0,31","6,28"
1430,2017.0,05M063,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M063,4,16,"85,61","55,41",28,4,"7,51","4,16","6,97",189,4,6,3,"4,39","0,22","4,17","6,66","1,59","17,3"
1431,2017.0,05M064,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M064,5,39,"85,58","99,61",107,5,"14,22","14,16","6,99",73,7,10,4,"5,92","0,58","5,34","8,96","5,48","200,62"
1432,2017.0,05M06T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M06T,0,0,"65,11",,0,0,0,0,"13,94",730,0,0,0,"1,8",0,"1,8","0,79",0,0
1433,2017.0,05M071,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M071,3,11,"50,49","56,5",28,3,"5,34","3,02","14,12",247,3,4,0,"3,63","0,03","3,6","1,71",0,"9,1"
1434,2017.0,05M072,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M072,3,14,"70,44","69,87",41,3,"5,98","4,18","15,3",542,3,5,0,"3,97","0,07","3,89","3,15",0,"17,47"
1435,2017.0,05M073,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M073,4,20,"71,69","66,22",51,4,"8,71","5,77","15,14",1118,4,7,7,"5,3","0,15","5,15","4,75","0,63","33,26"
1436,2017.0,05M074,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M074,7,31,"79,22","55,75",32,5,"14,02","7,82","11,92",41,9,11,2,"5,66","0,22","5,44","8,34","4,88","61,12"
1437,2017.0,05M07T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M07T,0,2,"63,63","78,2",2,0,"0,98","0,77","19,08",721,1,1,1,"2,56","0,02","2,53","1,47","0,14","0,59"
1438,2017.0,05M081,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M081,2,6,"68,94","60,34",34,2,"2,79","1,68","12,64",7979,2,2,24,"3,43","0,58","2,86","2,47","0,3","2,84"
1439,2017.0,05M082,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M082,3,11,"77,54","55,17",37,3,"5,31","2,93","11,72",3571,3,4,20,"4,28","0,35","3,93","4,3","0,56","8,6"
1440,2017.0,05M083,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M083,4,17,"82,98","70,64",136,4,"8,21","5,8","9,42",1788,4,7,33,"4,94","0,31","4,63","6,21","1,85","33,65"
1441,2017.0,05M084,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M084,6,30,"85,48","63,58",59,5,"12,91","8,21","7,31",931,7,10,67,"5,84","0,32","5,52","8,97","7,2","67,37"
1442,2017.0,05M08T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M08T,0,1,"66,26","75,21",1,0,"0,64","0,48","15,74",10170,1,1,0,"2,07","0,3","1,78","1,36",0,"0,23"
1443,2017.0,05M091,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M091,3,13,"79,95","53,65",31,3,"6,19","3,32","10,79",5292,3,5,0,"3,79","0,11","3,67","4,43",0,"11,02"
1444,2017.0,05M092,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M092,3,17,"81,26","60,16",58,3,"8,11","4,88","10,28",11426,3,7,478,"4,64","0,17","4,48","7,04","4,18","23,81"
1445,2017.0,05M093,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M093,5,25,"82,46","63,03",82,4,"11,57","7,29","9,8",7841,7,10,833,"5,33","0,21","5,12","9,17","10,62","53,14"
1446,2017.0,05M094,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M094,7,42,"81,99","72,39",139,5,"17,28","12,51","10,27",1820,8,14,440,"6,93","0,43","6,5","11,73","24,18","156,4"
1447,2017.0,05M09T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M09T,0,2,"78,23","69,5",2,0,"1,12","0,78","13,1",3825,1,1,180,"2,85","0,05","2,8","3,35","4,71","0,61"
1448,2017.0,05M101,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M101,1,2,"4,25","37,42",2,1,"1,43","0,53","5,58",7,1,1,0,"2,14",0,"2,14",2,0,"0,29"
1452,2017.0,05M111,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M111,2,7,"74,85","63,59",20,2,3,"1,91","14,8",456,2,2,6,"4,15","0,36","3,79","3,18","1,32","3,64"
1453,2017.0,05M112,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M112,3,14,"77,89","63,93",32,3,"6,44","4,12","12,78",349,3,5,4,"5,42","0,42",5,"5,75","1,15","16,97"
1454,2017.0,05M113,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M113,4,35,"79,31","88,9",65,4,"11,11","9,87","12,72",95,4,9,6,"5,69","0,32","5,38","8,64","6,32","97,46"
1455,2017.0,05M114,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M114,5,24,"81,31",59,35,5,"11,34","6,69","10,03",29,7,10,6,"7,34","0,38","6,97","10,07","20,69","44,81"
1456,2017.0,05M11T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M11T,0,1,"74,32","75,77",1,0,"0,64","0,48","15,26",453,1,1,0,"2,49","0,21","2,28","1,95",0,"0,23"
1457,2017.0,05M121,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M121,2,6,"70,59","69,12",30,2,"2,68","1,85","13,22",4464,2,2,22,"3,96","0,6","3,35","3,32","0,49","3,43"
1458,2017.0,05M122,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M122,3,14,"74,39","69,51",33,3,"5,96","4,14","13,3",1350,3,4,48,"4,18","0,34","3,83","5,66","3,56","17,15"
1459,2017.0,05M123,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M123,4,22,"76,99","74,35",111,4,"9,86","7,33","13,65",1026,4,8,78,"4,21","0,3","3,91","6,63","7,6","53,69"
1460,2017.0,05M124,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M124,5,32,"77,85","82,28",100,5,"14,61","12,02","12,6",339,5,11,54,"4,54","0,43","4,11","9,58","15,93","144,58"
1461,2017.0,05M12T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M12T,0,1,"67,94","80,84",1,0,"0,6","0,49","14,47",3601,1,1,0,"2,8","0,31","2,49","2,35",0,"0,24"
1462,2017.0,05M131,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M131,2,5,"61,82","63,63",43,2,"2,7","1,72","16,19",2037,2,2,3,"3,91","0,08","3,84","2,89","0,15","2,95"
1463,2017.0,05M132,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M132,3,10,"80,94","56,78",28,3,"5,12","2,91","6,65",928,3,4,3,"4,17","0,1","4,07","4,65","0,32","8,46"
1465,2017.0,05M134,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M134,20,20,69,,20,20,20,,,1,20,20,0,3,0,3,11,0,
1466,2017.0,05M141,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M141,0,2,"70,79","81,74",5,0,"1,31","1,07","13,29",42,2,1,11,"3,74","0,26","3,48","3,26","26,19","1,15"
1467,2017.0,05M142,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M142,3,23,"70,94","80,75",23,3,"6,69","5,4","13,56",16,3,5,8,"7,25","0,38","6,88","8,19",50,"29,16"
1468,2017.0,05M143,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M143,4,31,80,97,42,4,"9,25","8,97","9,68",20,4,"6,5",15,"8,75","0,45","8,3","10,3",75,"80,51"
1469,2017.0,05M144,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M144,6,62,"73,16","104,72",126,5,"20,84","21,82","13,85",37,6,13,19,"11,46","1,24","10,22","11,22","51,35","476,14"
1470,2017.0,05M151,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M151,2,8,"62,95","67,59",29,2,"3,62","2,45","15,35",1247,2,3,5,"4,03","0,23","3,8","2,56","0,4","5,98"
1471,2017.0,05M152,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M152,3,12,"72,19","57,61",24,3,"5,48","3,16","14,39",975,3,4,4,"4,76","0,23","4,53","4,1","0,41","9,96"
1472,2017.0,05M153,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M153,4,18,"82,64","61,96",45,4,"8,55","5,3","10,14",539,4,7,3,"4,69","0,17","4,52","5,7","0,56","28,08"
1473,2017.0,05M154,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M154,6,27,"86,62","61,9",51,5,"12,03","7,45","6,74",234,7,10,20,"5,26","0,16","5,1","8,69","8,55","55,45"
1474,2017.0,05M15T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M15T,0,1,"66,16","105,27",1,0,"0,47","0,5","15,7",1821,0,0,0,"1,69","0,02","1,67","1,08",0,"0,25"
1475,2017.0,05M161,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M161,1,5,"68,07","82,63",24,1,"1,96","1,62","12,08",1271,1,2,7,"3,17","0,24","2,93","2,98","0,55","2,63"
1476,2017.0,05M162,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M162,3,11,"74,44","51,67",19,3,"5,24","2,71","11,7",391,3,4,6,"3,95","0,17","3,78","4,92","1,53","7,33"
1477,2017.0,05M163,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M163,4,17,"82,67","91,1",102,4,"8,57","7,8","8,94",304,4,"6,5",9,"4,25","0,16","4,09","6,77","2,96","60,9"
1478,2017.0,05M164,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M164,6,25,"85,23","62,56",55,5,"11,95","7,48","7,91",172,8,10,20,"5,48","0,2","5,28","9,66","11,63","55,92"
1479,2017.0,05M16T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M16T,0,0,"67,85",,0,0,0,0,"12,41",623,0,0,0,"1,97",0,"1,97","0,78",0,0
1480,2017.0,05M171,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M171,2,7,"62,14","62,04",25,2,"3,1","1,92","19,29",2470,2,2,12,"3,84","0,68","3,16","2,56","0,49","3,69"
1481,2017.0,05M172,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M172,3,14,"70,17","60,81",39,3,"6,34","3,86","17,27",1679,3,5,10,"4,92","0,25","4,67","5,23","0,6","14,88"
1482,2017.0,05M173,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M173,4,21,"76,72","58,82",46,4,"10,02","5,9","13,59",479,4,8,29,"5,41","0,27","5,14","8,2","6,05","34,75"
1483,2017.0,05M174,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M174,"5,5",32,"74,57","66,82",65,5,"14,11","9,43","14,22",130,5,12,18,"6,48","0,57","5,91","9,48","13,85","88,87"
1484,2017.0,05M17T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M17T,0,1,"61,59","178,07",1,0,"0,24","0,43","17,77",4066,0,0,0,"2,24","0,06","2,18","0,94",0,"0,18"
1485,2017.0,05M181,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M181,3,10,71,"35,46",10,3,"5,92","2,1","19,89",13,6,6,0,"6,15","0,92","5,23","2,38",0,"4,41"
1486,2017.0,05M182,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M182,3,28,"72,04","75,32",49,3,"10,45","7,87","13,94",78,3,8,1,"6,19","0,71","5,49","6,08","1,28","61,94"
1487,2017.0,05M183,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M183,4,35,"73,17","76,79",64,4,"15,6","11,98","12,43",70,4,14,7,"8,39","1,06","7,33","9,44",10,"143,52"
1488,2017.0,05M184,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M184,7,45,"73,55","72,06",128,5,"19,49","14,04","12,72",244,18,16,33,"10,69","1,26","9,43","10,98","13,52","197,18"
1489,2017.0,05M191,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M191,0,0,"61,43",,0,0,0,0,"6,02",7,0,0,0,"1,43",0,"1,43","0,43",0,0
1493,2017.0,05M20Z,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M20Z,0,4,"67,19","174,26",23,0,"1,16","2,03","13,47",3195,0,0,1,"2,94","0,1","2,84","2,22","0,03","4,11"
1494,2017.0,05M21E,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M21E,0,1,"81,33","103,32",1,0,"0,49","0,5","11,26",138,0,0,138,"3,46","0,54","2,92","3,67",100,"0,25"
1495,2017.0,05M22E,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M22E,0,1,"80,64","83,48",1,0,"0,59","0,49","11,44",848,1,1,848,"3,05","0,06",3,"4,33",100,"0,24"
1496,2017.0,05M23T,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M23T,0,0,"57,09",,0,0,0,0,"19,03",973,0,0,0,"1,68",0,"1,68","0,55",0,0
1497,2017.0,05M23Z,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=05M23Z,1,6,"65,96","119,26",49,1,"2,28","2,72","18,39",1159,1,1,4,"2,68","0,17","2,51","2,57","0,35","7,42"
1502,2017.0,06C031,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C031,4,13,"60,38","45,43",31,0,"7,09","3,22","11,22",3158,8,7,7,"4,8","1,85","2,95","2,63","0,22","10,39"
1503,2017.0,06C032,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C032,6,19,"67,45","44,92",49,3,"10,35","4,65","13,29",2586,8,9,13,"6,38","2,11","4,27","5,72","0,5","21,61"
1504,2017.0,06C033,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C033,8,31,"68,32","57,14",117,4,"15,73","8,99","12,89",2240,10,14,41,"8,66","2,67","5,99","8,71","1,83","80,82"
1505,2017.0,06C034,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C034,11,55,"69,14","65,04",165,5,"25,21","16,39","12,61",1261,15,21,77,"12,16","3,35","8,81","13,13","6,11","268,73"
1506,2017.0,06C041,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C041,2,11,"59,99","53,43",37,0,"5,68","3,03","13,26",9113,5,6,74,"3,98","1,65","2,33","2,22","0,81","9,21"
1507,2017.0,06C042,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C042,4,16,"65,83","51,36",65,3,"8,54","4,38","13,56",6455,8,8,61,"5,48","1,89","3,59","4,92","0,95","19,22"
1508,2017.0,06C043,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C043,6,28,"72,4","58,97",108,4,"13,5","7,96","14,57",7708,8,12,217,"7,64","2,25","5,39","7,77","2,82","63,35"
1509,2017.0,06C044,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C044,9,58,"70,38","79,11",327,5,"24,73","19,57","13,94",3232,15,20,360,"12,06","3,15","8,91","13,23","11,14","382,82"
1510,2017.0,06C051,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C051,1,6,"7,55","76,59",8,0,"2,29","1,75","6,74",52,1,2,0,"1,44","1,15","0,29","0,69",0,"3,07"
1511,2017.0,06C052,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C052,5,15,"13,25","51,43",15,5,"8,75","4,5","4,99",4,,"7,5",0,"6,75",2,"4,75",5,0,"20,25"
1512,2017.0,06C053,pri,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=9&ghm=06C053,4,11,"11,33","45,07",11,4,8,"3,61","8,08",3,,9,0,5,"1,67","3,33","2,33",0,13
